Date,Temperature,Humidity,Pressure,Wind_Speed,Rainfall,CO2_Level,Visibility,Cloud_Cover
2021-11-09,17.57,42.37,1013.87,18.75,0.13,415.26,6.45,64.63
2021-11-10,18.69,62.94,1005.35,14.02,0.61,415.23,4.31,37.64
2021-11-11,13.3,44.32,1005.09,18.11,0.43,415.68,7.53,36.03
2021-11-12,19.04,39.62,1010.48,2.84,0.22,413.89,7.41,63.88
2021-11-13,18.38,40.2,999.02,15.31,0.33,415.79,10.0,68.07
2021-11-14,15.18,44.39,1010.28,25.11,0.05,415.88,7.62,79.03
2021-11-15,16.03,58.4,1004.68,2.01,1.17,416.28,1.0,57.43
2021-11-16,17.24,47.41,1013.27,4.39,0.84,415.68,8.31,24.68
2021-11-17,19.72,43.12,1011.7,31.78,0.39,415.6,10.0,51.99
2021-11-18,5.55,58.88,1010.3,8.59,0.09,414.53,5.58,93.25
2021-11-19,21.24,50.79,1010.63,9.53,0.17,415.74,5.99,56.0
2021-11-20,21.34,26.55,1011.9,4.34,0.46,416.1,5.65,38.15
2021-11-21,19.54,44.74,1014.24,16.83,0.32,414.33,6.51,68.38
2021-11-22,16.74,29.08,1002.78,10.37,0.59,415.59,7.86,31.2
2021-11-23,21.25,45.1,1023.05,1.91,0.23,414.73,7.04,40.0
2021-11-24,26.7,54.87,1010.95,6.55,0.28,416.17,5.91,100.0
2021-11-25,19.1,51.8,1014.97,18.23,0.29,414.31,6.62,47.84
2021-11-26,9.78,46.71,1017.18,6.46,0.73,415.17,8.17,21.7
2021-11-27,13.97,52.06,1007.98,15.87,0.45,413.74,5.27,78.39
2021-11-28,15.34,62.98,1017.03,0.0,0.62,414.39,6.27,2.17
2021-11-29,18.09,69.53,1009.09,34.07,0.39,414.88,8.76,75.69
2021-11-30,22.09,53.6,1012.06,23.26,0.27,415.46,9.94,53.21
2021-12-01,14.34,31.73,1009.08,16.05,0.33,414.14,7.48,28.73
2021-12-02,18.65,58.12,1012.06,21.72,1.53,414.59,8.48,44.37
2021-12-03,12.45,65.16,1003.65,27.15,0.36,415.51,6.68,43.91
2021-12-04,16.13,49.79,1011.92,24.15,1.32,416.76,9.45,38.07
2021-12-05,18.35,58.58,1011.7,12.29,2.34,416.21,10.0,16.74
2021-12-06,9.91,54.98,1011.12,17.53,0.75,413.73,10.0,65.3
2021-12-07,14.58,56.34,1022.16,8.7,0.32,415.21,5.87,35.18
2021-12-08,17.77,54.86,1006.38,11.51,0.52,415.37,8.12,52.7
2021-12-09,19.04,46.71,1015.06,5.68,0.36,413.4,6.63,44.85
2021-12-10,11.65,43.64,1017.05,16.85,1.64,415.99,7.9,13.56
2021-12-11,16.09,79.79,1018.95,8.38,0.23,415.72,7.79,47.07
2021-12-12,20.41,50.12,1008.81,22.17,0.42,414.94,8.94,61.08
2021-12-13,16.21,57.19,1014.56,0.0,1.36,416.15,9.7,0.0
2021-12-14,21.81,37.17,1009.86,14.67,1.07,417.12,4.35,70.43
2021-12-15,12.58,48.17,1009.92,18.58,0.48,415.32,5.8,28.28
2021-12-16,17.46,54.57,1017.15,7.75,0.29,414.6,3.33,70.36
2021-12-17,12.83,57.37,1012.14,29.09,0.23,414.83,6.53,17.21
2021-12-18,16.17,47.05,1016.33,32.68,0.54,415.14,5.0,56.74
2021-12-19,15.21,63.68,1007.39,15.42,1.09,413.43,5.27,89.74
2021-12-20,13.35,34.62,1015.29,6.16,0.23,415.44,8.2,10.27
2021-12-21,19.48,63.07,1009.59,2.67,0.11,414.92,7.96,35.57
2021-12-22,16.07,41.4,1024.07,4.22,1.05,414.86,9.17,48.94
2021-12-23,14.78,68.64,1023.47,7.23,0.52,415.42,8.14,31.91
2021-12-24,19.43,47.89,1012.43,10.56,0.61,415.68,5.73,79.91
2021-12-25,21.0,55.31,1002.03,9.49,0.6,417.43,4.26,42.36
2021-12-26,18.8,49.9,1010.0,19.75,1.6,415.85,7.01,75.86
2021-12-27,18.56,70.11,1009.88,23.27,0.07,414.48,6.01,24.6
2021-12-28,10.47,48.41,1011.38,16.7,0.22,414.74,5.99,81.98
2021-12-29,13.95,76.46,1018.7,11.2,0.9,415.32,8.28,92.44
2021-12-30,16.75,66.12,1011.4,4.1,0.34,415.39,5.53,38.54
2021-12-31,15.8,44.46,1013.7,12.47,0.15,414.12,8.05,50.19
2022-01-01,18.95,62.16,1011.24,32.19,0.96,418.6,6.83,32.51
2022-01-02,14.98,63.36,1018.43,15.01,0.23,416.83,9.46,63.19
2022-01-03,17.54,43.81,1009.4,18.29,0.84,418.05,7.26,31.14
2022-01-04,15.32,52.7,1013.07,16.29,0.23,419.13,7.35,34.55
2022-01-05,11.43,68.02,1011.67,19.45,0.3,416.57,7.2,45.48
2022-01-06,18.21,60.11,1009.37,17.73,0.59,420.01,6.81,45.05
2022-01-07,15.08,72.89,1007.66,17.76,0.03,417.09,6.38,53.78
2022-01-08,10.53,76.27,1015.07,23.98,0.27,419.11,1.98,30.78
2022-01-09,15.12,68.9,1014.09,13.67,0.98,419.96,6.78,73.78
2022-01-10,13.6,46.56,1017.57,19.37,0.27,417.03,9.04,55.28
2022-01-11,15.61,73.37,1016.23,9.52,0.28,417.55,6.61,18.25
2022-01-12,19.95,52.74,1006.63,11.8,1.32,417.66,8.02,34.6
2022-01-13,21.61,56.73,1018.72,16.48,0.19,415.71,10.0,69.85
2022-01-14,15.94,62.18,1011.76,29.72,0.11,418.4,8.13,46.56
2022-01-15,19.24,53.37,1011.22,28.18,1.39,417.2,10.0,94.46
2022-01-16,18.9,75.14,1014.18,4.04,0.12,416.52,7.77,69.96
2022-01-17,20.42,81.47,1012.66,24.55,1.02,418.12,6.59,23.58
2022-01-18,19.73,78.85,1025.37,17.11,0.19,416.45,8.74,58.18
2022-01-19,13.86,80.23,1023.19,16.18,1.61,418.05,6.28,55.59
2022-01-20,18.98,65.15,1016.38,15.56,0.02,417.66,6.93,72.64
2022-01-21,24.44,53.07,1012.48,5.56,0.89,418.35,8.3,53.5
2022-01-22,19.22,69.85,1012.29,18.13,0.59,418.95,7.41,60.23
2022-01-23,21.83,58.97,1012.44,11.38,0.26,417.87,5.24,77.23
2022-01-24,12.63,77.65,1017.1,15.94,0.38,415.4,7.83,44.17
2022-01-25,16.43,67.04,1014.46,0.0,0.26,416.85,6.2,23.26
2022-01-26,13.27,83.38,1016.98,21.5,0.41,417.28,10.0,32.65
2022-01-27,17.69,66.24,1003.23,12.52,0.6,418.05,8.54,58.35
2022-01-28,19.51,82.73,1009.04,16.32,0.38,417.27,8.94,17.62
2022-01-29,14.64,75.36,1012.68,11.36,0.42,419.13,7.37,90.01
2022-01-30,17.13,64.57,1006.92,21.21,0.25,418.01,9.31,45.71
2022-01-31,16.23,79.73,1018.92,5.68,0.41,417.01,5.24,57.47
2022-02-01,20.45,66.83,1023.13,22.21,0.96,417.12,7.13,43.1
2022-02-02,15.19,52.6,1010.43,22.18,1.43,418.02,4.95,20.81
2022-02-03,21.22,80.42,1010.55,9.01,0.38,418.65,5.27,49.26
2022-02-04,20.37,79.01,1013.72,17.65,1.41,419.64,9.32,50.97
2022-02-05,19.42,89.25,1017.32,5.17,0.51,418.45,4.84,58.4
2022-02-06,20.7,59.44,1011.09,10.15,0.9,417.36,2.89,87.74
2022-02-07,14.59,75.92,1014.19,15.37,0.13,417.57,6.86,42.82
2022-02-08,20.72,65.03,1011.28,15.97,0.91,417.08,3.88,30.53
2022-02-09,25.1,65.52,1012.51,26.33,1.23,416.97,3.79,4.63
2022-02-10,20.57,74.33,1010.87,1.74,0.79,416.61,7.5,21.06
2022-02-11,21.23,100.0,1018.53,14.16,0.16,418.55,7.93,41.67
2022-02-12,19.13,61.24,1015.83,9.81,0.32,416.21,4.23,54.39
2022-02-13,23.54,79.26,1014.51,12.69,1.52,418.18,6.86,43.41
2022-02-14,19.33,79.3,1008.32,6.39,0.47,419.18,6.09,57.74
2022-02-15,22.48,67.4,1010.7,16.06,0.06,416.65,6.15,30.86
2022-02-16,22.72,59.1,1015.82,20.48,0.15,416.76,3.1,67.42
2022-02-17,25.6,80.29,1003.56,14.81,0.07,417.23,4.76,66.07
2022-02-18,16.76,71.94,1007.98,16.01,0.01,417.94,5.5,0.0
2022-02-19,23.34,80.11,1019.76,0.0,1.47,416.85,9.83,96.05
2022-02-20,20.68,78.86,1008.06,13.82,0.91,416.75,8.03,4.67
2022-02-21,23.18,78.44,1011.73,1.92,0.09,415.95,8.91,42.5
2022-02-22,22.8,74.42,1014.28,13.17,0.25,418.79,7.84,53.41
2022-02-23,22.26,90.31,1015.38,27.18,0.23,417.08,8.63,27.16
2022-02-24,22.65,75.72,1016.13,13.21,1.35,418.24,5.73,70.21
2022-02-25,21.5,92.78,1011.33,2.69,0.11,417.31,10.0,38.88
2022-02-26,26.85,85.54,1012.23,0.49,0.02,417.37,6.95,61.83
2022-02-27,19.13,89.75,1015.52,21.68,0.58,416.72,8.0,1.44
2022-02-28,21.9,65.44,1011.99,22.84,0.91,416.22,7.75,54.96
2022-03-01,30.59,67.72,1011.74,9.15,0.05,417.36,3.6,31.63
2022-03-02,22.1,84.01,1013.94,27.86,0.61,418.77,7.23,30.48
2022-03-03,22.06,63.65,1012.44,16.38,0.31,417.55,7.07,83.67
2022-03-04,25.34,77.61,1014.08,17.37,0.18,416.0,7.49,30.14
2022-03-05,14.71,75.01,1012.75,13.25,0.49,417.74,6.86,41.62
2022-03-06,18.11,71.09,1012.08,14.08,0.49,418.75,4.62,24.21
2022-03-07,25.52,95.65,1010.11,18.3,0.65,416.31,8.85,36.98
2022-03-08,18.89,93.18,1023.27,27.34,0.09,415.8,4.89,85.67
2022-03-09,22.22,85.52,1012.86,9.56,0.77,415.84,10.0,99.8
2022-03-10,23.62,72.78,1016.49,12.22,0.56,418.06,2.94,38.58
2022-03-11,21.29,75.59,1012.44,23.53,0.24,417.8,8.47,84.45
2022-03-12,21.39,75.37,1016.79,18.58,0.58,417.62,5.54,38.97
2022-03-13,25.4,80.9,1019.06,12.79,0.95,416.54,7.03,72.77
2022-03-14,29.54,86.31,1012.58,26.02,0.3,417.83,1.56,51.79
2022-03-15,26.85,87.46,1015.99,22.67,0.42,419.11,7.49,56.85
2022-03-16,20.47,73.91,1012.03,23.4,0.83,416.55,6.98,29.4
2022-03-17,28.02,70.86,1012.42,22.52,0.08,416.79,8.32,55.8
2022-03-18,28.37,85.16,1011.52,11.3,1.12,418.39,9.74,26.86
2022-03-19,30.86,76.45,1022.97,12.68,0.17,418.21,7.55,58.56
2022-03-20,22.43,80.0,1016.16,5.79,0.24,417.02,9.4,34.97
2022-03-21,29.41,87.69,1011.86,9.13,1.75,416.85,6.66,48.35
2022-03-22,20.94,83.61,1012.55,27.88,0.21,418.22,6.72,56.36
2022-03-23,27.7,76.32,1016.65,26.66,0.49,415.98,2.03,38.54
2022-03-24,31.41,75.04,1010.55,12.74,0.22,417.27,6.91,37.56
2022-03-25,29.93,72.42,1013.7,19.3,3.34,417.63,4.1,26.89
2022-03-26,30.4,85.21,1009.91,24.62,0.43,418.01,8.8,39.71
2022-03-27,25.29,72.9,1007.84,20.33,0.12,419.78,6.02,34.32
2022-03-28,21.8,80.14,1012.74,20.23,0.03,416.61,9.39,17.65
2022-03-29,29.98,94.65,1014.91,13.9,0.2,417.75,8.56,48.36
2022-03-30,27.4,68.92,1011.5,8.89,0.08,417.98,7.29,76.46
2022-03-31,28.5,83.53,1009.44,4.35,0.26,417.09,7.44,38.12
2022-04-01,25.27,69.04,1026.84,12.99,0.42,416.22,6.25,35.92
2022-04-02,29.06,83.09,1010.08,9.7,0.32,416.5,10.0,39.15
2022-04-03,32.61,92.78,1007.99,23.27,0.19,415.69,5.83,52.18
2022-04-04,25.26,84.29,1016.26,11.2,0.35,416.16,7.86,59.8
2022-04-05,28.51,88.88,1009.64,17.69,0.42,417.08,3.88,16.41
2022-04-06,30.84,77.11,1010.89,9.08,0.39,417.11,7.84,71.17
2022-04-07,30.39,62.22,1017.98,22.5,0.55,415.84,10.0,77.47
2022-04-08,30.42,78.61,1006.31,12.35,0.32,417.95,6.43,25.07
2022-04-09,27.72,68.84,1010.76,11.75,0.14,420.22,8.21,67.87
2022-04-10,26.95,84.82,1011.86,8.73,0.78,419.43,5.85,71.79
2022-04-11,30.97,77.85,1019.96,13.3,0.74,417.57,8.66,54.83
2022-04-12,26.98,77.68,1013.68,22.43,0.56,417.72,8.22,41.7
2022-04-13,30.73,84.39,1007.96,16.35,0.38,418.68,5.85,57.39
2022-04-14,30.47,79.98,1012.15,1.78,0.49,416.5,6.35,83.39
2022-04-15,33.0,83.14,1005.47,14.6,0.09,417.21,6.11,63.29
2022-04-16,24.89,95.79,1008.2,0.0,0.18,417.49,5.55,59.17
2022-04-17,28.0,96.73,1018.14,21.47,0.76,414.86,5.33,17.83
2022-04-18,31.88,82.55,1014.79,12.56,1.94,417.3,8.43,40.17
2022-04-19,25.93,77.0,1016.12,29.44,0.04,417.13,4.78,63.3
2022-04-20,29.12,70.52,1012.13,7.85,0.07,417.47,8.12,39.88
2022-04-21,27.31,69.93,1021.67,18.07,2.51,418.38,8.03,61.44
2022-04-22,33.8,78.89,1016.1,11.28,0.11,418.35,3.04,100.0
2022-04-23,33.87,70.31,1011.59,9.9,0.24,416.44,7.76,45.95
2022-04-24,34.76,77.84,1017.21,9.46,0.0,417.06,5.06,51.99
2022-04-25,35.87,60.96,1009.0,10.58,0.75,417.88,6.67,77.65
2022-04-26,27.77,76.94,1011.97,16.29,1.32,419.04,9.09,44.96
2022-04-27,32.99,77.66,1012.52,17.07,1.09,417.09,7.97,33.61
2022-04-28,32.56,74.36,1014.84,13.71,0.43,416.81,5.63,47.64
2022-04-29,33.36,93.52,1003.71,10.94,0.35,418.7,5.5,76.09
2022-04-30,32.62,61.9,1014.31,16.5,0.12,418.65,4.02,82.38
2022-05-01,31.9,89.39,1010.6,17.15,0.25,417.0,5.47,79.41
2022-05-02,28.52,85.31,1017.14,26.02,0.29,417.54,7.35,24.38
2022-05-03,38.19,86.99,1012.39,20.82,0.2,417.1,3.05,22.27
2022-05-04,31.97,75.85,1015.53,13.36,0.4,417.75,10.0,79.76
2022-05-05,32.29,72.67,1018.15,30.86,0.47,415.79,7.74,35.89
2022-05-06,31.82,80.03,1018.25,11.27,1.03,417.05,8.62,80.81
2022-05-07,28.56,70.36,1017.1,11.26,0.71,416.88,3.55,49.46
2022-05-08,33.2,66.55,1017.59,14.59,0.81,416.69,8.34,68.65
2022-05-09,31.49,55.39,1014.8,15.58,0.2,417.32,7.67,100.0
2022-05-10,31.28,66.32,1008.27,24.77,0.47,416.79,7.94,52.58
2022-05-11,30.63,80.67,1023.78,11.95,0.01,417.06,3.87,21.63
2022-05-12,33.58,84.61,1021.41,13.53,0.08,416.78,9.93,14.77
2022-05-13,29.21,77.75,1018.75,2.41,0.99,417.83,10.0,15.84
2022-05-14,29.73,73.21,1013.32,12.16,0.06,419.96,8.14,41.9
2022-05-15,27.42,87.28,1013.95,11.96,0.61,417.72,10.0,99.52
2022-05-16,29.9,57.43,1016.98,25.92,0.09,417.28,9.03,20.7
2022-05-17,37.29,67.63,1014.81,10.92,0.04,415.67,9.0,64.69
2022-05-18,30.27,76.46,1013.02,11.4,0.57,414.6,6.4,32.7
2022-05-19,34.19,59.55,1012.62,26.98,0.2,417.6,5.35,68.37
2022-05-20,30.1,71.98,1005.63,12.63,2.42,418.21,9.25,66.92
2022-05-21,35.15,88.29,1015.1,25.44,0.19,418.85,10.0,86.29
2022-05-22,33.19,74.71,1011.65,11.75,0.23,417.39,5.15,56.72
2022-05-23,35.3,76.46,1007.86,2.19,0.68,419.15,8.95,43.31
2022-05-24,27.51,55.63,1009.71,21.08,0.17,418.26,3.23,11.91
2022-05-25,34.84,74.97,1015.42,12.59,0.34,416.67,7.41,64.07
2022-05-26,34.53,54.21,1018.05,20.98,0.16,417.73,8.17,50.16
2022-05-27,36.67,63.39,1020.79,22.94,0.22,418.63,4.71,40.15
2022-05-28,30.92,70.54,1015.24,4.44,0.78,417.89,6.35,55.94
2022-05-29,35.48,71.14,1009.25,12.6,0.1,418.96,7.0,60.64
2022-05-30,32.44,59.07,1006.58,11.64,0.84,419.56,7.84,37.58
2022-05-31,38.07,74.38,1008.93,5.68,0.39,418.09,5.9,36.88
2022-06-01,36.57,85.25,1012.0,24.43,0.1,416.06,4.85,58.41
2022-06-02,34.04,80.19,1016.87,11.03,0.1,415.86,4.39,62.01
2022-06-03,34.71,71.73,1022.08,12.63,1.71,418.13,1.0,57.09
2022-06-04,31.24,66.99,1011.49,27.7,6.36,418.36,4.74,54.32
2022-06-05,36.96,70.13,1013.75,24.62,0.34,415.82,3.9,55.1
2022-06-06,36.18,85.26,1005.18,10.19,13.29,417.23,7.71,85.68
2022-06-07,36.76,69.88,1012.76,5.82,1.25,417.28,8.87,62.58
2022-06-08,42.6,57.72,1017.11,4.51,8.53,415.91,7.8,49.44
2022-06-09,37.55,57.43,1010.32,20.31,1.91,416.99,6.73,55.14
2022-06-10,36.09,67.25,1007.55,23.87,4.19,416.93,8.82,39.45
2022-06-11,34.15,42.06,1007.8,8.29,2.87,416.96,4.96,29.63
2022-06-12,34.43,63.05,1023.83,23.44,2.44,416.33,9.03,80.54
2022-06-13,32.4,54.61,1009.95,3.68,0.18,416.72,7.54,56.27
2022-06-14,33.36,72.79,1009.8,13.75,0.51,418.09,8.14,34.58
2022-06-15,32.56,81.17,1014.23,18.18,0.03,417.94,8.06,23.17
2022-06-16,36.22,64.98,1014.61,15.93,0.45,417.1,8.64,86.46
2022-06-17,36.13,53.13,1000.53,14.69,1.85,417.75,4.78,92.82
2022-06-18,36.03,62.18,1007.0,18.58,0.43,417.04,7.31,28.82
2022-06-19,34.54,82.36,1017.48,7.34,0.19,418.36,6.73,30.54
2022-06-20,34.57,61.23,1021.06,22.57,2.06,417.46,9.28,39.71
2022-06-21,33.76,74.6,1020.9,30.71,2.03,417.83,7.44,74.2
2022-06-22,33.74,71.21,1016.27,17.32,0.97,418.22,8.8,53.02
2022-06-23,33.93,62.33,1013.24,16.93,0.85,416.53,7.09,36.98
2022-06-24,33.38,60.23,1016.44,19.38,0.49,416.67,5.65,65.71
2022-06-25,36.94,49.46,1020.89,8.93,0.06,417.37,5.87,95.04
2022-06-26,41.92,80.2,1012.04,0.74,1.27,418.68,6.18,100.0
2022-06-27,32.73,58.36,1015.7,18.77,2.1,417.25,7.78,24.14
2022-06-28,37.76,65.46,1007.65,8.73,0.89,417.65,8.63,48.22
2022-06-29,40.95,78.61,1014.54,20.62,3.33,416.6,10.0,36.46
2022-06-30,40.78,51.51,1007.94,0.92,0.36,418.14,5.03,45.25
2022-07-01,37.99,54.49,1008.77,0.59,0.53,417.11,9.87,54.79
2022-07-02,37.68,44.84,1018.97,25.41,1.18,418.5,6.09,30.62
2022-07-03,39.02,61.22,1008.75,13.82,2.8,417.09,9.0,30.46
2022-07-04,33.08,67.33,1017.61,21.81,1.01,417.61,4.06,55.42
2022-07-05,37.54,64.04,1008.31,30.09,2.65,416.0,9.72,51.62
2022-07-06,37.83,73.23,1014.23,12.96,5.49,417.46,4.74,71.63
2022-07-07,33.03,51.1,1015.16,13.85,3.19,417.67,3.05,37.62
2022-07-08,34.52,54.64,1016.09,30.89,0.26,418.37,9.0,52.29
2022-07-09,33.37,60.18,1015.83,17.09,0.73,418.73,5.66,22.6
2022-07-10,32.01,61.42,1011.89,1.54,0.53,418.25,7.31,69.99
2022-07-11,38.84,52.89,1026.23,12.24,2.77,417.29,6.12,22.09
2022-07-12,38.17,61.0,1017.59,12.52,0.48,416.61,6.11,19.19
2022-07-13,40.71,69.82,1015.98,32.21,5.47,418.27,5.06,15.46
2022-07-14,37.39,70.79,1010.81,5.89,1.26,416.26,6.38,51.2
2022-07-15,35.24,75.45,1011.96,17.23,3.21,415.87,2.79,33.16
2022-07-16,32.36,49.6,1015.81,14.14,3.47,419.54,6.56,94.23
2022-07-17,28.98,56.21,1011.33,10.74,0.78,418.16,10.0,37.9
2022-07-18,36.88,38.32,1011.6,13.98,0.01,417.62,6.66,47.96
2022-07-19,36.24,42.29,1013.21,5.88,1.89,417.66,5.29,43.16
2022-07-20,31.46,48.98,1007.03,0.33,0.72,418.13,7.47,18.58
2022-07-21,33.31,60.34,1010.76,3.66,0.32,419.76,3.54,40.17
2022-07-22,34.55,44.54,1010.72,3.73,4.19,415.44,7.68,65.07
2022-07-23,32.59,46.98,1024.29,9.73,6.43,416.38,2.05,62.53
2022-07-24,38.82,53.61,1007.84,10.89,1.76,418.74,8.93,42.58
2022-07-25,36.8,72.13,1007.73,19.44,0.46,419.49,8.47,65.47
2022-07-26,32.18,80.95,1006.61,6.33,6.14,418.14,9.28,18.18
2022-07-27,34.17,50.97,1014.02,14.88,4.14,416.52,6.33,64.14
2022-07-28,34.68,61.49,1019.46,17.46,3.09,417.63,8.94,0.0
2022-07-29,33.74,45.16,1013.73,23.74,0.48,417.52,8.34,47.2
2022-07-30,27.91,40.93,1017.48,0.0,2.0,417.28,9.78,53.54
2022-07-31,37.53,62.74,1006.63,18.68,0.12,419.23,5.93,29.52
2022-08-01,36.29,38.0,1008.53,6.17,1.5,417.84,6.5,47.19
2022-08-02,30.8,53.16,1018.25,9.86,2.45,415.82,6.04,62.89
2022-08-03,38.06,44.19,1006.34,20.05,1.4,417.18,7.3,29.76
2022-08-04,34.83,40.02,1013.13,13.17,4.77,418.12,6.13,49.18
2022-08-05,33.08,57.76,1015.96,13.75,2.36,417.16,8.86,56.6
2022-08-06,28.98,61.9,1016.83,23.01,1.55,417.9,7.69,48.45
2022-08-07,35.83,50.58,1013.61,17.51,1.59,416.95,5.96,28.72
2022-08-08,29.37,37.45,1003.74,18.41,1.17,419.49,9.17,61.14
2022-08-09,38.17,37.92,1022.44,7.28,0.39,417.84,7.09,69.69
2022-08-10,32.42,42.08,1013.46,2.26,0.07,418.11,5.87,70.27
2022-08-11,30.23,56.31,1019.11,1.65,1.88,418.33,7.24,26.83
2022-08-12,37.09,44.42,1014.41,20.02,1.96,417.56,8.03,76.64
2022-08-13,29.59,41.31,1022.48,13.8,0.52,416.24,6.19,23.75
2022-08-14,30.4,44.83,1010.97,3.57,0.72,417.31,8.23,33.16
2022-08-15,34.3,60.12,1016.91,13.28,6.98,416.99,5.8,27.71
2022-08-16,31.66,65.7,1005.3,0.0,1.56,417.77,6.28,53.06
2022-08-17,31.61,38.34,1014.23,5.06,2.43,418.11,4.85,60.56
2022-08-18,27.66,63.09,1007.94,8.63,0.19,416.03,7.66,35.87
2022-08-19,31.49,50.93,1017.8,21.33,0.61,416.26,5.56,52.96
2022-08-20,27.52,55.59,1024.4,12.64,0.11,416.85,4.54,39.7
2022-08-21,36.2,50.51,1000.54,24.73,0.98,417.05,8.08,72.26
2022-08-22,33.04,27.59,1009.63,7.8,0.09,417.43,6.87,48.04
2022-08-23,34.05,44.43,1010.89,23.36,0.15,419.2,10.0,0.0
2022-08-24,30.65,73.25,1015.39,15.15,4.97,418.81,9.11,59.94
2022-08-25,30.19,43.74,1008.23,19.06,0.42,415.57,6.23,73.83
2022-08-26,31.38,33.7,1003.48,13.86,0.53,418.42,10.0,33.52
2022-08-27,28.88,38.06,1012.56,10.34,3.51,418.55,8.89,20.58
2022-08-28,33.43,46.23,1006.97,29.09,1.16,417.37,4.47,25.26
2022-08-29,27.46,34.64,1011.66,9.33,0.07,418.09,5.51,79.53
2022-08-30,25.68,49.06,1021.22,13.58,0.79,417.69,7.73,20.66
2022-08-31,26.21,54.27,1022.5,18.15,1.09,417.91,8.07,54.26
2022-09-01,27.19,45.89,1005.35,2.16,0.53,416.76,4.98,52.12
2022-09-02,25.6,35.56,1009.47,12.92,1.45,417.69,4.06,59.56
2022-09-03,32.02,48.86,1023.79,0.0,1.23,417.63,7.98,21.72
2022-09-04,25.65,42.09,1012.52,3.7,4.37,419.33,8.34,70.71
2022-09-05,22.77,61.79,1009.72,14.92,0.7,416.85,7.46,47.85
2022-09-06,26.51,32.32,1018.65,15.25,1.08,418.13,7.86,27.62
2022-09-07,23.28,52.07,1010.76,14.34,2.28,417.3,3.36,96.71
2022-09-08,23.69,43.36,1013.35,0.0,4.63,418.11,6.21,24.02
2022-09-09,25.09,26.06,1006.68,3.21,1.94,416.46,7.55,43.35
2022-09-10,27.22,54.9,1010.81,19.89,0.04,416.72,10.0,72.64
2022-09-11,27.81,41.97,1014.45,13.38,0.35,417.63,6.04,90.73
2022-09-12,21.64,35.82,1006.96,18.3,1.97,416.36,5.56,54.85
2022-09-13,23.15,34.76,1012.87,5.32,1.27,418.93,5.32,18.32
2022-09-14,29.32,44.04,1014.99,12.04,0.26,416.69,6.85,64.04
2022-09-15,25.27,48.37,1014.96,10.34,2.98,418.63,5.29,20.35
2022-09-16,27.05,22.1,1015.31,14.13,0.82,418.0,7.79,0.0
2022-09-17,23.15,43.89,1014.0,8.68,4.38,418.24,9.56,2.76
2022-09-18,24.89,44.96,1015.29,25.82,4.48,417.21,4.56,37.86
2022-09-19,22.66,48.02,1019.1,22.33,3.71,419.99,6.34,11.79
2022-09-20,26.75,29.19,1009.03,5.47,1.27,416.81,10.0,60.26
2022-09-21,27.95,41.54,1012.09,15.12,2.3,417.75,6.27,11.81
2022-09-22,24.81,42.58,1011.06,1.68,2.49,418.15,6.62,43.91
2022-09-23,23.0,30.47,1016.7,7.06,0.12,417.96,9.81,56.13
2022-09-24,27.98,22.98,1016.39,14.94,2.75,415.89,10.0,46.84
2022-09-25,25.62,34.05,1005.16,10.77,3.9,417.13,9.21,54.45
2022-09-26,23.19,48.12,1008.84,15.76,4.94,415.84,4.01,40.67
2022-09-27,19.0,33.14,1006.16,18.9,0.73,417.94,9.14,47.79
2022-09-28,26.5,29.25,1019.89,32.19,3.92,417.21,5.51,83.89
2022-09-29,24.77,46.31,1010.05,5.07,2.85,417.1,7.06,27.65
2022-09-30,23.55,34.46,1018.87,31.93,1.04,416.04,6.24,65.21
2022-10-01,23.76,39.27,1013.36,35.15,0.76,419.28,6.61,0.54
2022-10-02,23.84,40.72,1016.19,9.33,0.18,416.73,5.48,69.45
2022-10-03,23.16,38.84,1018.16,25.51,0.14,415.37,5.96,36.54
2022-10-04,20.48,20.0,1020.54,7.0,0.13,419.03,2.88,41.81
2022-10-05,25.46,39.73,1007.43,11.18,0.28,417.8,3.21,46.0
2022-10-06,24.07,51.08,1001.76,6.0,0.34,418.75,9.5,61.43
2022-10-07,24.83,61.71,1008.19,16.07,0.32,419.47,8.59,100.0
2022-10-08,26.48,55.94,1017.39,25.79,0.37,416.97,10.0,100.0
2022-10-09,26.7,39.48,1014.22,4.8,0.04,417.05,5.52,70.19
2022-10-10,27.18,49.42,1018.29,14.35,0.29,418.07,6.38,46.12
2022-10-11,22.78,20.0,1017.73,14.05,0.19,418.48,7.09,80.57
2022-10-12,20.42,45.5,1014.45,15.35,0.17,417.45,9.91,60.72
2022-10-13,18.72,30.7,1009.29,23.0,0.35,418.38,5.02,48.39
2022-10-14,17.09,44.24,1007.42,12.77,0.77,417.31,6.54,57.05
2022-10-15,17.36,33.9,1018.18,14.42,0.69,416.65,5.62,32.88
2022-10-16,19.85,34.74,1006.6,6.01,1.57,418.19,8.77,41.05
2022-10-17,22.39,36.89,1016.17,16.87,0.53,416.88,6.44,34.23
2022-10-18,18.6,47.8,1011.98,11.91,0.14,416.81,5.81,4.58
2022-10-19,23.41,36.42,1015.31,12.47,0.33,417.48,6.9,86.79
2022-10-20,21.42,33.14,1009.44,19.76,0.42,418.07,8.33,56.71
2022-10-21,21.38,39.8,1016.25,26.18,0.6,417.83,4.32,27.86
2022-10-22,18.04,34.04,1010.59,16.94,0.68,416.43,8.66,67.67
